subID,CTB1,CTB2,CTB3,CTB4,CTB5,CTB6,CTB7,CTB8,CTB9,CTB10,CTB11,CTB12,CTB13,CTB14,CTB15,CTB16,CTB17,CTB18,CTB19,CTB20,CTB21,CTB22,CTB23,CTB24,SES1,SES2,P_Q1TP,P_Q2RCS,P_Q3RTP,P_Q4RCS,P_Q5CS,P_Q6RMF,P_Q7TP,P_Q8CS,P_Q9MF,P_Q10RMF,P_Q11RTP,P_Q12RCS,P_Q13RMF,P_Q14TP,P_Q15CS,P_Q16MF,P_Q17CS,P_Q18RCS,P_Q19MF,P_Q20RTP,P_Q21RCS,P_Q22RMF,P_Q23TP,P_Q24MF,P_QR25TP,P_Q26CS,P_Q27MF,P_Q28TP,P_Q29RMF,P_Q30RTP,BFI1,BFI2,BFI3,BFI4,BFI5,HP1,BFI6,BFI7,BFI8,BFI9,BFI10,HP2,BFI11,BFI12,BFI13,BFI14,BFI15,HP3,BFI16,BFI17,BFI18,BFI19,BFI20,HP4,BFI21,BFI22,BFI23,BFI24,BFI25,HP5,BFI26,BFI27,BFI28,BFI29,BFI30,HP6,BFI31,BFI32,BFI33,BFI34,BFI35,HP7,BFI36,BFI37,BFI38,BFI39,BFI40,HP8,BFI41,BFI42,BFI43,BFI44,BIS1,BIS2,BIS3,BIS4,BIS5,BIS6,BIS7,BIS8,BIS9,BIS10,BIS11,BIS12,BIS13,BIS14,BIS15,BIS16,BIS17,BIS18,BIS19,BIS20,BIS21,BIS22,BIS23,BIS24,BIS25,BIS26,BIS27,BIS28,BIS29,BIS30,Age
973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,2,"$160,000-$169,999",5,1,2,1,5,2,5,5,4,3,1,4,2,5,5,3,4,3,3,1,1,2,3,4,3,5,5,5,2,3,3,3,5,3,4,1,4,3,1,1,4,1,3,1,5,5,5,1,1,4,1,5,4,1,5,4,2,4,1,1,1,3,4,2,1,5,1,4,5,5,5,5,1,1,4,5,3,5,3,4,2,3,4,1,2,2,1,3,4,4,4,4,1,4,3,2,4,2,2,2,1,4,1,2,2,2,1,1,2,1,3,4,30
974,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,"$300,000-$349,999",4,2,4,2,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,5,4,4,5,4,4,4,4,4,4,4,4,4,2,4,4,4,3,2,4,2,1,1,3,4,4,4,3,4,3,2,3,1,2,2,3,3,1,1,2,3,1,2,2,2,3,4,28
975,5,5,5,5,5,5,3,3,5,5,5,3,3,3,3,3,3,5,2,3,5,5,5,5,4,"$250,000-$299,999",4,3,4,2,4,2,4,4,4,3,4,2,2,4,4,4,4,3,4,2,2,2,4,4,3,4,3,4,2,3,4,3,4,2,3,4,2,4,3,4,4,4,4,3,4,3,3,3,4,4,2,2,4,2,2,4,2,4,3,1,4,2,4,4,4,4,2,4,4,4,3,4,4,2,4,2,3,3,3,4,3,4,2,2,3,2,1,2,3,3,2,3,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,48
976,1,1,1,6,6,6,1,1,1,3,6,6,1,1,1,6,6,6,1,1,1,6,6,6,2,"$180,000-$189,999",5,2,3,1,4,2,4,4,4,2,1,3,3,4,4,3,4,3,5,2,3,3,4,4,4,4,4,3,1,1,5,3,3,1,3,3,3,3,4,2,5,4,4,2,5,3,3,2,3,5,4,2,2,1,3,4,1,4,4,1,4,4,3,3,2,1,1,4,4,3,2,3,5,3,3,1,3,4,2,5,4,5,3,2,4,2,2,2,2,3,3,4,1,3,2,3,3,2,2,2,2,3,2,1,2,1,1,4,2,1,2,3,37
977,1,5,5,6,2,5,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,5,"$450,000-$499,999",5,5,5,3,5,1,5,5,5,5,5,1,1,5,5,1,5,2,5,1,1,1,5,5,5,5,5,5,5,1,1,1,5,1,5,1,5,5,1,5,5,5,5,1,5,1,5,5,5,5,1,1,5,1,5,5,1,5,5,1,5,1,5,1,5,5,3,5,5,1,5,5,5,5,5,1,5,1,5,5,1,4,4,1,4,4,1,4,4,4,4,4,1,4,4,1,4,1,3,1,4,4,1,2,4,1,1,4,1,1,4,4,42
978,1,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,3,"$170,000-$179,999",5,2,3,2,5,1,4,5,5,3,2,1,1,5,5,4,4,3,5,2,2,1,4,4,2,4,4,4,2,2,4,4,5,1,4,1,4,5,1,3,4,1,5,1,5,4,3,1,4,4,1,4,4,3,2,5,1,3,4,1,3,2,4,4,4,5,4,4,4,5,4,4,4,1,4,2,4,5,3,5,2,2,3,2,2,3,1,1,2,3,3,3,2,3,4,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,3,3,30
979,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,"$190,000-$199,999",5,1,1,2,5,1,4,5,4,1,1,3,1,5,5,5,5,2,4,1,1,1,4,4,4,5,5,4,1,1,5,1,5,1,4,2,3,5,1,5,4,1,3,1,5,3,1,1,4,5,1,3,4,1,3,5,1,5,3,1,3,1,4,1,3,5,1,5,5,5,5,5,4,1,5,1,4,5,2,5,1,3,3,1,3,3,1,1,4,4,3,4,1,3,4,3,2,1,1,1,1,3,1,1,3,1,1,1,3,1,4,3,48
980,3,3,3,4,4,3,3,4,3,4,3,2,3,3,4,3,3,2,4,3,3,3,3,2,4,"$150,000-$159,999",4,2,4,4,5,2,4,4,4,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,3,4,4,4,4,2,1,2,4,4,3,4,4,4,4,2,4,4,2,2,4,4,4,1,3,4,2,4,4,2,4,4,2,2,2,2,2,3,4,4,4,4,4,4,4,3,5,4,2,2,5,5,4,4,4,4,4,2,2,3,2,4,1,3,3,2,1,3,1,3,3,3,4,1,2,1,2,3,1,1,2,1,1,3,1,1,4,3,20
981,6,6,4,6,6,6,1,6,6,6,6,6,1,6,1,6,6,6,1,1,1,5,1,4,4,"$200,000-$249,999",5,1,1,1,5,1,5,5,5,1,1,1,1,5,5,5,5,1,5,1,1,1,5,5,3,5,5,5,1,1,3,1,5,1,5,1,5,5,1,5,5,1,5,1,5,1,4,1,5,5,1,1,4,1,4,4,1,5,4,1,5,1,5,1,4,5,5,5,5,5,5,5,5,1,5,1,5,1,1,5,1,5,4,1,4,4,1,1,4,4,4,4,1,4,4,1,4,,1,1,1,4,1,1,1,1,1,1,2,1,4,4,52
982,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,"$200,000-$249,999",4,5,4,4,5,3,5,4,5,4,1,3,4,4,3,2,4,3,4,3,5,2,3,4,4,2,3,4,4,1,1,2,4,5,4,5,5,5,4,3,5,4,2,3,5,5,5,3,3,5,4,4,5,2,5,3,3,1,4,2,1,4,5,5,5,1,5,4,3,1,5,4,1,2,3,5,5,5,1,3,4,5,4,2,1,2,3,4,4,2,2,1,3,2,1,2,4,1,3,1,2,1,1,3,1,2,2,3,1,2,4,4,19
983,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,"$200,000-$249,999",4,2,3,1,5,3,3,4,3,2,1,1,3,4,3,3,3,1,2,3,2,2,4,4,3,3,3,2,3,3,3,4,5,4,3,2,3,2,2,2,3,2,2,1,5,4,3,3,2,2,3,5,5,2,2,3,3,2,3,1,1,4,3,4,3,3,3,3,4,2,5,4,3,4,2,5,3,3,3,3,4,2,3,2,4,2,2,4,4,3,2,3,4,3,3,2,3,1,1,2,2,3,1,2,2,1,1,2,3,3,2,2,37
984,4,4,4,5,5,5,1,1,4,4,5,6,1,3,5,6,6,6,3,4,4,4,6,6,3,"$300,000-$349,999",5,2,2,1,4,1,5,5,5,1,1,1,1,4,4,2,5,1,4,1,1,2,3,4,2,4,2,4,2,1,5,4,5,1,5,4,2,4,4,4,5,3,5,3,5,5,5,1,5,5,3,5,5,1,2,5,5,1,5,1,5,3,4,2,5,5,4,4,5,4,4,2,4,4,4,5,5,2,1,2,5,5,3,3,3,4,2,4,4,2,2,3,4,3,4,3,4,1,2,1,2,4,2,2,2,1,1,4,1,4,4,4,18
985,1,2,2,5,2,3,1,5,2,1,4,1,1,5,2,2,1,4,2,5,2,4,1,1,2,"$150,000-$159,999",4,3,3,1,4,2,2,3,4,4,4,5,4,4,4,3,3,4,4,3,3,4,4,2,2,4,4,5,2,2,5,1,5,1,5,3,5,4,4,2,3,3,5,3,5,4,3,3,4,5,5,5,3,2,5,5,4,5,4,2,5,5,4,5,4,5,5,4,5,4,5,4,4,3,2,3,5,5,4,3,3,4,4,1,4,4,1,2,4,4,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,3,2,4,3,4,4,18
986,1,2,2,5,5,5,1,1,3,5,5,5,1,2,4,4,5,5,1,1,3,5,5,5,4,"$190,000-$199,999",5,2,3,2,5,2,4,4,4,1,1,3,2,5,5,3,4,3,4,2,1,1,4,5,1,4,5,4,3,1,1,2,5,1,4,1,5,5,3,5,5,2,4,1,5,3,5,1,4,5,1,4,4,1,5,5,2,5,3,1,2,3,5,3,5,5,5,5,5,4,3,5,2,3,5,2,3,4,3,5,1,4,3,2,3,3,1,1,4,4,4,4,2,4,4,2,2,2,2,2,2,3,1,2,1,2,1,1,2,1,4,4,35
987,1,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,"$200,000-$249,999",5,1,1,3,5,2,4,5,5,3,1,1,2,4,4,5,5,3,3,4,2,4,4,4,2,5,5,4,1,1,4,2,4,1,5,2,3,5,1,3,4,2,4,1,5,2,4,2,5,5,1,2,4,1,2,5,1,4,4,1,5,5,5,3,5,5,1,5,5,4,3,5,5,1,5,1,4,4,5,5,1,3,4,1,3,3,1,1,4,3,4,3,1,4,3,1,3,1,1,1,2,4,2,2,1,2,2,2,3,1,3,4,58
988,1,1,1,1,1,4,1,4,1,4,1,4,4,4,4,4,4,4,4,2,4,4,4,4,1,"$150,000-$159,999",5,2,3,4,4,1,4,3,4,2,3,4,2,4,4,4,4,5,5,2,4,2,4,5,3,4,4,4,4,2,5,1,5,3,3,4,4,5,1,3,5,1,4,1,5,3,4,2,4,5,2,3,4,2,2,5,1,3,3,2,3,2,5,4,4,5,3,5,5,4,3,2,5,1,5,3,5,3,1,5,4,5,2,2,1,4,1,2,2,2,3,2,2,3,4,2,2,2,2,2,2,2,2,1,1,2,3,2,2,3,2,2,29
989,4,3,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,5,5,"$190,000-$199,999",4,2,4,3,4,2,4,4,4,2,2,2,2,4,4,4,4,3,2,2,2,2,4,4,4,4,4,4,2,2,4,2,4,1,4,2,2,4,2,5,5,2,4,1,5,2,4,2,4,2,2,2,3,1,2,5,2,4,3,1,4,4,4,1,4,4,2,4,4,5,5,4,5,2,4,2,3,4,4,4,2,3,3,1,3,4,1,1,3,3,3,2,1,3,2,1,3,1,2,1,2,3,1,2,2,2,2,2,3,1,2,2,29
990,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"$200,000-$249,999",4,4,5,5,2,4,3,4,2,4,2,4,1,1,4,4,4,4,4,5,3,4,4,4,4,2,1,4,1,2,5,3,5,2,5,4,2,3,4,1,4,2,5,5,4,5,4,4,5,3,4,5,2,2,1,5,2,4,1,1,3,4,3,5,1,5,1,4,5,2,5,3,5,4,5,4,4,2,1,4,2,1,4,2,3,4,1,2,3,4,4,4,4,2,4,2,4,1,2,4,3,2,1,1,2,1,2,4,1,4,2,2,18
991,1,5,2,5,1,2,5,1,2,2,5,2,2,3,5,2,2,6,1,1,5,1,1,1,9,"More than $1,000,000",4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,2,4,4,3,4,3,3,4,4,3,4,4,2,2,2,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,3,4,3,3,4,3,4,4,4,3,4,4,3,2,3,2,2,1,3,3,3,2,2,3,2,3,2,3,2,3,3,2,3,3,3,2,2,3,3,3,3,3,20
992,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,3,"$150,000-$159,999",5,3,2,3,5,4,5,5,5,5,3,2,2,4,4,4,4,2,4,3,1,2,5,4,4,4,5,5,4,1,1,3,4,4,4,4,5,5,3,5,5,3,3,1,5,3,4,4,3,5,4,1,3,1,5,5,2,2,3,1,1,5,5,5,5,5,5,5,5,5,5,5,1,4,5,5,4,2,2,4,3,4,4,1,2,2,1,2,4,4,4,4,2,4,4,2,2,1,1,1,1,4,1,1,2,1,1,4,2,2,4,4,39
993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,3,3,6,4,"$200,000-$249,999",5,2,4,2,4,4,4,5,4,2,2,2,2,3,3,4,4,2,4,1,1,2,4,4,4,5,3,4,4,2,4,1,4,1,2,1,5,5,1,5,4,1,4,1,5,1,3,1,4,5,1,1,2,1,5,5,1,5,2,1,2,2,4,1,2,5,4,5,5,5,5,5,3,1,5,1,4,5,3,5,1,4,3,2,4,1,1,1,3,4,4,3,1,4,4,1,2,1,2,1,1,4,1,2,2,2,2,2,3,1,4,3,35
994,6,5,4,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,"$160,000-$169,999",4,2,4,4,2,3,4,4,3,4,2,2,2,2,3,3,3,2,2,4,4,2,4,4,2,3,4,2,2,4,3,2,2,2,4,4,3,4,4,2,4,1,2,1,4,4,1,2,4,5,2,4,1,1,4,5,5,4,1,1,4,1,4,1,1,4,3,4,4,4,5,4,5,2,4,4,1,5,5,5,4,1,3,2,3,3,2,2,2,3,2,3,2,1,3,1,1,1,2,3,2,2,1,2,3,3,2,2,3,2,3,2,57
995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"$160,000-$169,999",4,3,3,2,4,3,4,4,4,4,2,2,2,3,4,4,4,3,4,4,2,3,4,4,4,4,4,2,3,3,2,4,5,1,2,2,5,4,2,3,5,1,2,2,5,2,3,2,2,4,2,4,3,2,5,5,1,4,1,1,2,2,4,3,3,4,5,4,4,3,4,4,3,3,4,4,2,2,4,4,2,3,3,2,3,2,2,1,4,4,3,4,1,3,3,2,1,1,1,3,2,3,2,2,1,1,1,1,2,1,1,3,74
996,3,3,3,3,3,6,1,1,4,6,6,6,1,1,1,1,1,6,1,1,1,2,3,6,5,"$190,000-$199,999",4,3,3,2,4,2,4,4,5,3,1,2,2,4,5,4,4,4,3,3,4,2,4,4,5,4,3,4,2,2,5,2,4,2,4,2,2,4,3,5,5,3,4,1,5,4,5,1,5,5,4,5,5,2,2,4,2,5,4,2,4,1,4,2,5,4,2,5,4,5,2,2,5,2,4,2,4,4,2,5,3,5,3,2,1,3,2,2,2,2,2,1,2,3,3,2,3,1,2,2,3,3,2,3,2,2,2,3,3,2,2,3,40
997,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,"$200,000-$249,999",5,1,4,2,5,2,5,4,5,2,2,1,1,4,4,4,4,4,3,4,4,5,5,4,2,5,3,5,5,2,4,2,5,2,5,2,2,5,1,4,4,1,4,1,5,4,5,1,5,4,1,4,4,1,2,4,1,4,5,1,5,1,5,4,5,5,4,5,5,5,4,5,4,1,5,4,5,5,2,5,4,4,3,2,4,3,3,3,4,2,2,2,3,2,4,3,3,1,3,4,3,2,1,2,3,2,1,4,3,3,1,2,44
998,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,3,"$170,000-$179,999",5,1,4,4,2,2,5,3,3,3,4,1,1,4,5,5,5,2,4,1,1,2,4,5,4,4,4,4,4,1,5,4,4,1,4,1,2,5,2,5,2,2,1,1,4,4,4,1,3,3,5,5,5,1,1,4,2,5,1,1,2,1,5,1,1,5,2,4,4,5,4,2,5,2,5,1,4,5,5,4,2,1,3,2,3,1,1,3,3,3,3,3,1,3,4,2,3,1,2,3,2,4,1,3,1,1,1,2,2,1,3,3,74
999,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,"$200,000-$249,999",5,2,4,4,5,2,4,4,4,4,1,3,2,4,4,4,4,3,3,2,2,4,3,4,4,3,4,4,2,2,5,1,5,1,5,4,1,5,1,5,4,4,5,1,5,1,4,5,5,5,1,1,5,1,1,5,4,5,5,1,3,2,5,2,5,5,1,5,5,5,2,4,5,1,5,1,5,3,1,5,1,5,4,1,3,3,1,1,3,4,3,3,1,4,4,1,3,2,1,1,2,3,2,2,2,2,1,1,2,1,3,3,31
1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"More than $1,000,000",5,3,3,1,5,1,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,5,4,4,5,5,2,1,4,2,5,1,5,2,5,5,1,5,4,1,4,1,5,1,3,2,4,5,1,1,1,1,4,5,1,1,5,1,2,1,5,1,5,5,4,5,5,5,5,3,5,4,5,3,5,5,5,5,2,5,4,1,4,4,1,1,4,4,4,4,1,4,4,1,2,1,3,1,2,4,1,3,1,2,1,1,3,1,4,4,30
1001,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,"$140,000-$149,999",4,2,2,2,4,2,4,3,4,2,2,2,2,4,4,4,4,2,4,4,4,2,4,4,2,4,4,4,2,2,4,2,5,1,5,2,4,4,4,4,4,2,3,1,5,4,4,1,4,5,5,2,5,1,4,5,4,5,4,2,2,4,5,4,4,5,3,5,4,4,4,5,4,2,5,4,4,3,4,5,4,4,2,1,3,2,2,2,4,2,2,3,3,2,4,2,3,1,1,1,2,3,1,2,1,2,2,3,1,2,4,3,40
1002,1,1,1,1,1,1,1,1,1,6,6,6,1,6,6,6,6,6,1,1,6,6,6,6,2,"$190,000-$199,999",4,1,4,2,4,2,4,4,4,2,3,2,2,4,4,2,4,2,4,2,2,2,4,4,2,4,4,4,2,3,4,4,4,2,4,4,2,5,4,4,3,2,2,1,4,4,4,2,4,5,4,2,4,2,2,2,2,3,2,1,4,4,4,2,3,5,1,5,5,4,4,5,5,1,5,2,2,4,4,4,2,2,4,1,3,3,2,1,4,4,3,3,2,3,1,1,2,1,1,1,2,3,1,2,2,1,2,2,3,2,3,3,58
1003,1,1,1,1,6,6,1,1,1,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,"More than $1,000,000",2,3,3,3,4,4,2,3,3,4,2,3,4,3,3,2,4,3,2,4,5,3,3,3,3,2,3,4,4,2,5,4,4,4,3,3,2,3,3,2,5,4,3,2,5,4,3,2,3,5,4,4,4,3,2,4,2,3,3,2,4,2,2,4,3,3,1,4,3,2,4,2,5,4,3,3,3,4,3,4,4,5,2,3,2,2,2,3,2,2,2,2,3,2,3,3,2,1,2,3,3,2,1,2,1,1,2,2,2,3,2,2,19
1004,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,2,"$170,000-$179,999",5,1,3,2,5,1,5,5,3,1,2,1,2,4,5,4,5,1,4,1,1,1,1,5,2,4,5,1,1,1,2,1,5,1,5,1,4,5,1,5,5,1,5,1,5,1,4,1,4,5,1,1,3,1,4,5,1,5,4,1,2,1,4,1,5,5,2,5,5,5,2,5,4,1,5,1,4,1,3,5,1,3,4,1,2,3,1,1,3,3,4,4,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,2,1,1,3,4,70
1005,3,3,3,3,4,4,4,4,4,3,3,4,3,4,3,3,3,4,3,3,4,4,4,4,2,"$150,000-$159,999",4,2,4,2,4,3,4,5,3,4,2,3,2,4,4,4,4,2,4,3,2,4,4,3,4,4,4,4,4,2,1,3,5,2,3,3,5,5,2,2,4,2,3,2,5,4,4,2,3,3,2,5,3,2,5,3,2,3,3,1,1,4,4,5,4,4,5,5,5,3,5,5,2,2,4,5,3,3,3,4,3,3,4,2,3,3,2,2,4,3,3,3,2,4,4,2,2,1,1,2,2,4,1,2,3,2,1,4,3,2,2,4,38
1006,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,3,"$300,000-$349,999",4,2,3,2,4,4,3,4,4,4,2,2,3,4,4,4,4,3,4,2,4,2,4,3,3,4,3,4,4,2,2,2,4,4,2,2,4,4,5,1,4,2,2,1,5,4,2,1,2,4,5,5,4,2,3,4,4,2,2,2,2,4,5,5,5,4,4,4,3,1,4,4,4,4,4,5,4,4,2,4,4,3,3,2,2,2,2,2,3,2,2,3,1,2,3,2,3,2,2,2,1,2,2,2,1,1,1,3,2,1,3,3,25
1007,1,6,6,6,,6,1,3,6,6,6,6,1,1,6,6,6,,6,6,6,6,6,6,3,"$200,000-$249,999",4,3,4,3,4,1,4,5,5,2,2,4,3,4,4,4,4,3,3,2,3,4,4,4,3,4,5,5,1,2,5,4,5,1,5,2,4,5,4,4,5,3,5,4,5,4,5,1,4,5,1,4,3,1,2,5,1,4,3,1,5,3,4,2,4,5,2,4,5,5,3,2,4,3,4,3,4,5,2,2,4,4,3,1,2,3,2,1,3,4,2,3,2,4,3,2,4,2,2,1,1,4,2,2,3,2,3,1,2,2,3,3,48
1008,3,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,2,4,3,4,2,4,"$200,000-$249,999",4,2,3,2,4,4,3,4,4,3,2,2,3,3,4,3,4,2,3,2,2,2,4,4,3,4,3,4,2,3,3,2,4,5,4,3,5,4,4,2,5,1,3,2,4,5,4,1,3,4,4,2,5,1,4,4,4,4,2,1,5,3,4,4,5,3,5,4,4,4,4,4,1,3,4,2,3,4,2,3,3,4,2,2,3,2,1,1,3,3,3,2,2,3,3,2,3,1,2,2,1,3,1,2,1,1,2,3,3,1,4,1,37
1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"More than $1,000,000",5,1,4,2,5,4,5,5,5,1,1,2,1,5,5,5,5,2,5,1,1,1,5,5,1,5,5,5,4,1,4,4,5,1,5,1,5,4,1,5,5,1,5,1,5,3,5,3,4,5,1,1,5,1,5,4,1,5,5,1,5,5,5,3,5,3,4,5,5,5,5,4,4,4,5,1,5,3,4,5,1,5,4,1,3,3,1,2,4,4,4,2,1,4,4,1,4,1,1,1,1,4,1,2,1,2,1,4,2,1,4,4,38
1010,6,6,6,6,6,6,1,6,6,6,6,6,5,6,6,6,6,6,1,6,6,6,6,6,2,"$200,000-$249,999",4,3,4,2,4,3,4,4,4,3,3,2,2,4,4,4,4,2,3,2,3,2,4,3,3,4,4,2,2,3,5,2,5,1,2,2,3,5,2,1,4,2,5,1,5,4,4,1,5,4,2,5,5,2,2,4,1,2,3,1,3,1,5,3,4,5,2,5,4,1,2,4,5,2,4,5,4,3,2,5,4,2,3,2,3,3,2,3,2,3,2,4,3,3,4,2,1,1,2,3,2,3,1,2,1,2,1,2,2,2,4,2,57
1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"More than $1,000,000",5,3,4,3,4,4,4,4,4,4,3,2,3,4,4,4,4,2,4,3,3,2,4,4,3,4,4,4,2,2,2,1,4,2,5,1,4,4,3,4,5,1,4,1,4,3,5,1,4,3,3,4,5,1,4,3,3,4,5,2,4,2,4,2,5,5,4,4,4,4,4,4,3,2,4,2,5,4,1,4,3,4,2,2,2,1,1,1,3,4,3,3,2,3,3,2,3,2,2,2,2,3,2,2,4,2,1,2,2,2,2,2,74
1012,1,4,5,6,5,1,1,4,2,6,5,4,1,2,6,4,4,3,1,5,6,1,3,1,1,"$40,000 - $49,999",5,1,5,5,5,5,5,3,3,3,3,1,3,4,4,1,3,3,1,3,4,3,3,5,5,3,3,4,3,4,3,1,5,2,1,1,3,5,1,1,4,1,4,1,5,4,1,1,3,5,4,5,1,1,4,5,4,3,1,1,1,1,5,3,3,1,2,5,3,1,5,5,4,1,3,5,1,3,3,5,3,1,4,2,4,3,1,1,4,3,3,1,1,2,1,2,3,1,1,1,1,2,2,3,4,3,4,1,1,1,4,1,34
1013,1,1,1,1,6,6,3,1,3,6,6,6,1,1,3,1,6,6,1,1,3,3,6,6,3,"$180,000-$189,999",4,2,4,4,3,2,4,4,3,2,2,2,2,4,4,3,4,2,4,2,4,2,4,4,4,4,4,3,2,2,4,4,4,2,4,5,2,4,4,2,4,3,4,3,3,4,4,2,3,3,2,4,5,3,2,3,4,2,3,1,2,2,3,3,3,4,2,4,4,3,4,4,4,2,3,4,4,2,5,4,4,4,2,3,3,3,2,2,3,2,2,2,2,2,3,3,2,1,3,2,3,2,1,2,2,2,2,2,2,2,3,3,19
1014,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,"$200,000-$249,999",5,3,5,3,5,3,5,5,5,2,3,1,2,5,4,4,4,3,4,2,2,1,4,4,3,5,4,4,2,3,3,2,5,1,4,1,3,4,2,4,5,3,3,1,5,3,3,1,4,4,2,2,4,1,3,4,2,1,3,2,3,1,5,3,4,5,3,4,5,5,1,5,3,1,5,1,4,3,1,5,2,3,3,2,2,3,1,2,3,4,4,4,2,3,4,2,3,1,2,1,2,3,1,3,2,4,1,2,1,2,4,3,67
1015,6,6,6,6,6,6,1,6,6,6,6,6,6,6,3,6,6,6,1,6,6,6,6,6,3,"$250,000-$299,999",5,1,3,4,4,4,2,4,4,5,2,4,2,3,4,3,3,1,4,4,4,2,4,3,4,5,4,4,4,2,2,3,4,2,2,1,4,3,4,2,2,1,3,1,5,4,2,1,3,4,1,4,2,1,5,4,3,4,2,1,1,4,4,3,5,5,5,4,4,4,2,5,2,4,4,4,3,5,5,5,2,4,2,1,3,2,1,2,1,4,3,2,3,2,3,1,1,1,1,2,2,3,1,2,3,1,2,2,3,4,3,2,48
1016,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,"$250,000-$299,999",3,3,1,1,5,5,5,5,5,1,1,1,1,5,5,5,5,1,1,1,1,1,5,5,1,5,5,1,1,1,4,4,5,1,4,1,5,5,5,1,5,1,5,5,5,5,5,1,5,5,1,4,4,1,2,2,1,5,4,5,4,4,5,5,5,5,4,5,5,5,5,5,5,1,5,4,4,5,4,4,2,4,3,2,4,2,1,2,3,3,3,4,3,3,4,2,1,1,1,2,2,4,1,2,1,1,1,2,1,2,2,4,50
1017,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,4,"$200,000-$249,999",4,2,2,4,4,2,5,4,3,3,2,2,2,4,4,4,4,3,4,2,2,2,3,4,2,4,4,4,2,3,4,1,5,2,4,2,4,5,2,4,5,2,4,1,5,4,3,1,3,5,4,3,4,1,4,4,1,4,3,1,3,1,5,4,4,5,4,5,5,4,2,4,5,1,4,4,4,5,4,4,3,2,3,2,2,3,2,2,3,3,3,4,2,3,4,2,2,1,2,2,3,3,1,2,1,2,2,3,3,2,3,3,51
