subID,no_interior,no_variance,nlslist_converged,a,b,d
410,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
411,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
412,FALSE,FALSE,TRUE,0.945451731,0.901343666,0.979027714
413,FALSE,FALSE,TRUE,0.945451731,1.047940444,0.992963375
414,FALSE,FALSE,TRUE,0.945451731,0.770899024,0.994248107
415,FALSE,FALSE,TRUE,0.945451731,0.937012689,1.00124316
416,TRUE,FALSE,TRUE,0.945451731,0.797425177,0.957108139
417,TRUE,FALSE,TRUE,0.945451731,0.868295115,0.972448452
418,FALSE,FALSE,TRUE,0.945451731,0.969041747,0.984782262
419,FALSE,FALSE,TRUE,0.945451731,0.779609901,0.9944698
420,FALSE,FALSE,TRUE,0.945451731,0.965085595,0.965502609
421,TRUE,TRUE,FALSE,0.945451731,1.007187047,1.003396552
422,FALSE,FALSE,TRUE,0.945451731,0.922281906,0.999408381
423,TRUE,TRUE,FALSE,0.945451731,0.710622252,0.938631552
424,TRUE,TRUE,FALSE,0.945451731,1.016259136,1.001863131
425,FALSE,FALSE,TRUE,0.945451731,0.961037027,0.965488447
426,FALSE,FALSE,FALSE,0.945451731,0.710671744,0.938638661
427,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
428,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
429,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
431,TRUE,TRUE,FALSE,0.945451731,1.005571686,1.008044837
432,FALSE,FALSE,TRUE,0.945451731,0.984920587,0.998465392
433,FALSE,FALSE,TRUE,0.945451731,0.967209732,0.993209763
434,FALSE,FALSE,TRUE,0.945451731,0.989791835,0.986242808
435,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
436,FALSE,FALSE,TRUE,0.945451731,0.91702349,0.983149031
437,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
438,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
439,FALSE,FALSE,FALSE,0.945451731,0.890114036,0.982509398
440,TRUE,FALSE,FALSE,0.945451731,1.074135167,0.989383004
441,FALSE,FALSE,TRUE,0.945451731,0.985331933,1.003668972
442,FALSE,FALSE,TRUE,0.945451731,0.947421001,1.002197276
443,TRUE,FALSE,TRUE,0.945451731,1.020644199,0.989901274
444,TRUE,FALSE,TRUE,0.945451731,0.886026536,0.978335696
445,FALSE,FALSE,TRUE,0.945451731,0.823196386,0.942634694
446,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
447,FALSE,FALSE,TRUE,0.945451731,0.917031911,0.983145466
448,FALSE,FALSE,FALSE,0.945451731,1.026035139,0.99606629
449,FALSE,FALSE,FALSE,0.945451731,0.709578822,0.940862122
450,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
451,TRUE,FALSE,FALSE,0.945451731,1.141530391,0.960555721
453,FALSE,FALSE,TRUE,0.945451731,1.008268424,0.982266363
454,FALSE,FALSE,TRUE,0.945451731,0.9419022,0.989732017
455,FALSE,FALSE,TRUE,0.945451731,0.829256266,0.966088976
456,TRUE,FALSE,FALSE,0.945451731,0.753479334,0.953678935
457,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
458,FALSE,FALSE,TRUE,0.945451731,0.874124231,0.992845088
459,FALSE,FALSE,TRUE,0.945451731,0.979176035,0.998068081
460,FALSE,FALSE,TRUE,0.945451731,0.946724889,0.983116346
461,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
462,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
463,FALSE,FALSE,TRUE,0.945451731,0.917828033,0.985575865
464,TRUE,FALSE,FALSE,0.945451731,0.948337887,0.995046998
465,FALSE,FALSE,FALSE,0.945451731,0.739546121,0.943278118
466,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
467,FALSE,FALSE,TRUE,0.945451731,0.945691451,0.991164707
468,FALSE,FALSE,TRUE,0.945451731,1.019672851,0.990136454
469,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
470,TRUE,FALSE,TRUE,0.945451731,0.742063895,0.948779287
471,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
472,TRUE,TRUE,FALSE,0.945451731,1.005571686,1.008044837
473,FALSE,FALSE,TRUE,0.945451731,0.904791785,0.987959839
474,FALSE,FALSE,TRUE,0.945451731,0.936829962,0.999574933
475,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
476,FALSE,FALSE,TRUE,0.945451731,0.976523798,0.999487553
477,TRUE,FALSE,TRUE,0.945451731,0.859952921,0.999501553
478,FALSE,FALSE,TRUE,0.945451731,0.749594031,0.939858059
479,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
480,FALSE,FALSE,FALSE,0.945451731,0.716026256,0.939122149
481,FALSE,FALSE,TRUE,0.945451731,0.974195211,0.995015631
482,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
483,FALSE,FALSE,TRUE,0.945451731,0.983387903,0.981035017
484,TRUE,FALSE,TRUE,0.945451731,0.680964755,0.953340291
485,FALSE,FALSE,TRUE,0.945451731,0.998064479,0.999504459
486,TRUE,FALSE,TRUE,0.945451731,0.941718027,0.996158387
487,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
488,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
489,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
490,FALSE,FALSE,TRUE,0.945451731,1.018260487,0.99810438
491,FALSE,FALSE,TRUE,0.945451731,1.110908087,0.984333705
492,TRUE,FALSE,TRUE,0.945451731,0.99451179,0.987413954
493,FALSE,FALSE,TRUE,0.945451731,0.635543282,0.988082375
494,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
495,TRUE,FALSE,TRUE,0.945451731,0.873041608,0.981789877
496,FALSE,FALSE,TRUE,0.945451731,1.080874114,0.975083552
497,FALSE,FALSE,TRUE,0.945451731,0.935051933,0.998151459
498,FALSE,FALSE,TRUE,0.945451731,0.876244834,0.991794992
499,TRUE,FALSE,FALSE,0.945451731,0.981176445,0.961153536
500,FALSE,FALSE,TRUE,0.945451731,0.867138403,0.980861793
501,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
502,FALSE,FALSE,TRUE,0.945451731,0.883079101,0.992920834
503,TRUE,FALSE,TRUE,0.945451731,1.023435855,0.996442212
504,FALSE,FALSE,TRUE,0.945451731,0.9398083,0.982807159
505,FALSE,FALSE,TRUE,0.945451731,0.926230173,0.986833054
506,FALSE,FALSE,TRUE,0.945451731,0.898788817,0.99274106
507,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
508,FALSE,FALSE,TRUE,0.945451731,1.083328113,0.997515397
509,FALSE,FALSE,TRUE,0.945451731,0.89765637,0.979253684
510,FALSE,FALSE,TRUE,0.945451731,0.900741565,0.983937308
511,FALSE,FALSE,TRUE,0.945451731,0.995974189,0.992268977
512,FALSE,FALSE,TRUE,0.945451731,0.892344217,0.995453258
513,FALSE,FALSE,TRUE,0.945451731,1.034752275,0.986101563
514,FALSE,FALSE,TRUE,0.945451731,1.148553423,0.96200213
515,FALSE,FALSE,TRUE,0.945451731,1.033593992,1.010584388
516,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
517,FALSE,FALSE,TRUE,0.945451731,0.918688143,0.991291794
518,FALSE,FALSE,TRUE,0.945451731,0.930975163,1.002041222
519,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
520,FALSE,FALSE,TRUE,0.945451731,0.914628254,0.986200314
521,FALSE,FALSE,TRUE,0.945451731,0.91865256,0.983266081
522,FALSE,FALSE,TRUE,0.945451731,0.979306549,1.003147738
523,TRUE,FALSE,TRUE,0.945451731,0.868381456,0.982916815
524,FALSE,FALSE,TRUE,0.945451731,0.918356879,1.007235469
525,FALSE,FALSE,FALSE,0.945451731,0.769380877,1.000073671
526,FALSE,FALSE,TRUE,0.945451731,0.971815199,0.986006237
527,FALSE,FALSE,TRUE,0.945451731,0.665827344,0.966683335
528,FALSE,FALSE,TRUE,0.945451731,0.919577427,0.980994905
529,FALSE,FALSE,TRUE,0.945451731,1.067275707,0.994114887
530,FALSE,FALSE,TRUE,0.945451731,1.126331647,0.993337417
531,FALSE,FALSE,TRUE,0.945451731,0.898600309,0.985189052
533,TRUE,FALSE,TRUE,0.945451731,0.728992434,1.004347077
534,TRUE,FALSE,TRUE,0.945451731,0.783522404,0.9779537
535,FALSE,FALSE,TRUE,0.945451731,0.827166585,0.964128848
536,FALSE,FALSE,TRUE,0.945451731,1.049507111,0.992745534
537,FALSE,FALSE,TRUE,0.945451731,0.926657638,0.984426215
539,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
540,TRUE,FALSE,TRUE,0.945451731,1.023435855,0.996442212
541,FALSE,FALSE,FALSE,0.945451731,0.707487852,0.941995983
542,FALSE,FALSE,TRUE,0.945451731,0.762010685,0.985728193
543,TRUE,TRUE,FALSE,0.945451731,1.016259136,1.001863131
544,FALSE,FALSE,FALSE,0.945451731,0.991290479,0.997573511
545,FALSE,FALSE,TRUE,0.945451731,1.064907517,0.964934094
546,TRUE,TRUE,FALSE,0.945451731,1.016259136,1.001863131
547,FALSE,FALSE,FALSE,0.945451731,0.817225383,0.994007521
548,FALSE,FALSE,FALSE,0.945451731,0.998789277,0.999251333
549,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
550,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
551,TRUE,FALSE,TRUE,0.945451731,0.813991023,0.972401083
552,TRUE,FALSE,TRUE,0.945451731,0.926203941,0.992971589
553,TRUE,FALSE,FALSE,0.945451731,0.975377379,0.996936288
555,FALSE,FALSE,TRUE,0.945451731,0.979176035,0.998068081
556,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
557,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
558,TRUE,FALSE,TRUE,0.945451731,0.949789047,1.00231557
559,FALSE,FALSE,TRUE,0.945451731,1.103122907,0.991134133
560,TRUE,FALSE,FALSE,0.945451731,1.024986507,0.989345407
561,FALSE,FALSE,TRUE,0.945451731,0.935244379,0.991988203
562,TRUE,FALSE,FALSE,0.945451731,1.055724463,1.008858514
563,FALSE,FALSE,TRUE,0.945451731,0.98320578,0.992322893
564,TRUE,FALSE,TRUE,0.945451731,0.88908943,0.967362147
565,TRUE,FALSE,TRUE,0.945451731,1.021857326,0.972346029
566,FALSE,FALSE,TRUE,0.945451731,0.980089295,0.970799383
567,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
568,FALSE,FALSE,TRUE,0.945451731,0.895540169,1.00984743
569,TRUE,FALSE,TRUE,0.945451731,0.954347458,0.974451269
570,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
571,TRUE,FALSE,FALSE,0.945451731,1.031357883,0.995301886
572,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
573,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
574,FALSE,FALSE,TRUE,0.945451731,0.623038232,0.984503713
576,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
577,FALSE,FALSE,TRUE,0.945451731,0.892988432,0.982372785
578,FALSE,FALSE,TRUE,0.945451731,0.84230913,0.99099928
579,FALSE,FALSE,TRUE,0.945451731,0.979176035,0.998068081
580,FALSE,FALSE,TRUE,0.945451731,0.916989696,0.983147934
581,FALSE,FALSE,TRUE,0.945451731,0.970403376,0.984766709
582,TRUE,FALSE,FALSE,0.945451731,0.91147226,0.982822158
583,FALSE,FALSE,FALSE,0.945451731,1.040596292,1.007325598
584,FALSE,FALSE,TRUE,0.945451731,0.980111913,0.988657291
585,TRUE,FALSE,FALSE,0.945451731,1.024986507,0.989345407
586,FALSE,FALSE,TRUE,0.945451731,0.826936554,0.967677419
587,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
588,FALSE,FALSE,TRUE,0.945451731,0.981679631,0.989689611
589,FALSE,FALSE,TRUE,0.945451731,0.847266001,0.992370021
590,FALSE,FALSE,TRUE,0.945451731,0.912065938,0.994493243
591,TRUE,FALSE,TRUE,0.945451731,1.049202622,0.992787833
592,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
593,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
594,FALSE,FALSE,FALSE,0.945451731,1.104132417,0.962314759
595,FALSE,FALSE,FALSE,0.945451731,0.992951946,0.999614814
596,FALSE,FALSE,TRUE,0.945451731,1.026016184,0.996069044
597,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
598,FALSE,FALSE,TRUE,0.945451731,0.887320003,0.995067009
599,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
600,TRUE,FALSE,FALSE,0.945451731,0.746731527,0.94136175
601,FALSE,FALSE,TRUE,0.945451731,0.842098157,0.96190088
602,TRUE,FALSE,FALSE,0.945451731,1.024986507,0.989345407
603,TRUE,FALSE,TRUE,0.945451731,0.909462728,0.968578773
604,FALSE,FALSE,TRUE,0.945451731,0.931370287,0.983449762
605,FALSE,FALSE,TRUE,0.945451731,0.821420426,0.984756147
606,FALSE,FALSE,TRUE,0.945451731,1.009375421,0.991771002
607,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
608,TRUE,FALSE,FALSE,0.945451731,0.973577735,0.948897066
609,FALSE,FALSE,FALSE,0.945451731,0.710680227,0.938633783
610,FALSE,FALSE,TRUE,0.945451731,0.646585447,0.963877685
611,FALSE,FALSE,FALSE,0.945451731,0.909809221,0.995954573
612,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
614,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
615,TRUE,FALSE,FALSE,0.945451731,1.031357883,0.995301886
616,TRUE,FALSE,FALSE,0.945451731,0.925359479,0.99892731
617,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
618,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
619,FALSE,FALSE,FALSE,0.945451731,0.958337638,0.993377335
620,FALSE,FALSE,TRUE,0.945451731,0.716324254,0.94632657
621,FALSE,FALSE,FALSE,0.945451731,1.082476231,0.991991976
622,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
623,FALSE,FALSE,TRUE,0.945451731,1.001549143,0.992864025
625,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
626,TRUE,FALSE,TRUE,0.945451731,1.033951541,0.994931952
627,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
628,TRUE,FALSE,FALSE,0.945451731,0.889843141,0.967364471
629,FALSE,FALSE,TRUE,0.945451731,0.95452336,0.99219823
630,TRUE,FALSE,FALSE,0.945451731,0.942218034,0.990053187
631,FALSE,FALSE,TRUE,0.945451731,1.009804898,0.980016291
632,FALSE,FALSE,TRUE,0.945451731,0.907354549,0.982990761
633,TRUE,FALSE,TRUE,0.945451731,1.023435855,0.996442212
634,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
635,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
636,FALSE,FALSE,TRUE,0.945451731,0.995014861,0.982830693
637,FALSE,FALSE,FALSE,0.945451731,1.005002246,0.999162708
638,FALSE,FALSE,TRUE,0.945451731,0.891642646,0.992241486
639,FALSE,FALSE,TRUE,0.945451731,0.731700369,0.942753261
640,FALSE,FALSE,TRUE,0.945451731,0.776321512,1.000175888
641,FALSE,FALSE,FALSE,0.945451731,0.996709898,0.999073224
642,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
643,TRUE,TRUE,FALSE,0.945451731,1.029694648,1.00949165
644,FALSE,FALSE,TRUE,0.945451731,0.911559053,0.997523068
645,FALSE,FALSE,FALSE,0.945451731,0.787808091,0.94489936
646,TRUE,FALSE,TRUE,0.945451731,0.942929207,0.945004896
647,FALSE,FALSE,TRUE,0.945451731,1.020479444,0.996871968
648,FALSE,FALSE,TRUE,0.945451731,1.053306062,0.982467265
649,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
650,FALSE,FALSE,TRUE,0.945451731,1.044892156,0.9651558
651,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
652,FALSE,FALSE,TRUE,0.945451731,1.020338245,1.003550509
653,FALSE,FALSE,TRUE,0.945451731,0.967801444,0.996920429
654,FALSE,FALSE,TRUE,0.945451731,0.995497161,0.999283203
656,FALSE,FALSE,TRUE,0.945451731,1.060765555,0.980479321
657,FALSE,FALSE,TRUE,0.945451731,0.749252846,0.944697249
658,FALSE,FALSE,TRUE,0.945451731,0.9208153,0.98750625
659,FALSE,FALSE,FALSE,0.945451731,0.707085916,0.942283748
660,TRUE,FALSE,TRUE,0.945451731,0.854954752,0.992248352
661,FALSE,FALSE,TRUE,0.945451731,0.994489622,0.992969068
662,TRUE,FALSE,FALSE,0.945451731,0.587399019,1.000366363
664,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
665,FALSE,FALSE,TRUE,0.945451731,0.89992894,0.982891847
666,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
667,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
668,TRUE,FALSE,TRUE,0.945451731,0.898474355,0.977366019
669,TRUE,FALSE,FALSE,0.945451731,0.91147226,0.982822158
670,TRUE,FALSE,TRUE,0.945451731,0.897107576,0.985590299
671,TRUE,FALSE,FALSE,0.945451731,0.937501975,1.011971998
672,FALSE,FALSE,TRUE,0.945451731,0.927853744,1.003578095
673,FALSE,FALSE,TRUE,0.945451731,0.992024066,0.997747748
674,FALSE,FALSE,FALSE,0.945451731,0.98865987,0.998940957
675,FALSE,FALSE,TRUE,0.945451731,0.905527566,1.013969477
676,FALSE,FALSE,TRUE,0.945451731,0.943207645,0.99972353
677,FALSE,FALSE,FALSE,0.945451731,0.826160344,0.99637334
678,FALSE,FALSE,TRUE,0.945451731,0.753515152,0.942072747
679,FALSE,FALSE,TRUE,0.945451731,1.025018983,1.001249331
680,FALSE,FALSE,TRUE,0.945451731,0.938095885,1.001424671
681,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
682,FALSE,FALSE,TRUE,0.945451731,0.998211758,1.001786949
683,FALSE,FALSE,TRUE,0.945451731,0.827443974,0.966284339
684,FALSE,FALSE,TRUE,0.945451731,0.872880212,0.979090879
685,FALSE,FALSE,TRUE,0.945451731,0.952939475,0.989811618
686,TRUE,FALSE,TRUE,0.945451731,0.955146831,0.99322858
687,FALSE,FALSE,TRUE,0.945451731,0.92640312,0.990644978
688,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
689,TRUE,TRUE,FALSE,0.945451731,1.016259136,1.001863131
690,FALSE,FALSE,TRUE,0.945451731,0.91702349,0.983149031
691,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
692,TRUE,FALSE,TRUE,0.945451731,1.063471855,0.977948932
693,TRUE,FALSE,FALSE,0.945451731,0.711079324,0.938649223
694,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
695,TRUE,FALSE,TRUE,0.945451731,1.019450644,0.985481293
696,TRUE,FALSE,TRUE,0.945451731,1.023037285,0.973969125
697,FALSE,FALSE,TRUE,0.945451731,0.998553643,0.996025673
698,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
699,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
700,FALSE,FALSE,FALSE,0.945451731,0.710627463,0.938631738
701,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
702,FALSE,FALSE,TRUE,0.945451731,1.096733723,0.977910306
703,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
704,FALSE,FALSE,TRUE,0.945451731,0.986046914,0.999381475
705,FALSE,FALSE,TRUE,0.945451731,1.028302114,0.994369051
706,FALSE,FALSE,FALSE,0.945451731,1.011544605,0.998185634
707,TRUE,TRUE,FALSE,0.945451731,1.024742382,1.003849543
708,FALSE,FALSE,TRUE,0.945451731,0.909649959,0.995263759
709,TRUE,TRUE,TRUE,0.945451731,1.090692332,1.000104653
710,FALSE,FALSE,TRUE,0.945451731,0.997044434,0.997647619
711,TRUE,FALSE,FALSE,0.945451731,0.925359479,0.99892731
712,FALSE,FALSE,TRUE,0.945451731,0.866103005,0.989322034
713,FALSE,FALSE,FALSE,0.945451731,0.711936658,0.938716145
714,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
715,TRUE,FALSE,TRUE,0.945451731,0.616460973,0.979355835
716,FALSE,FALSE,TRUE,0.945451731,0.976013412,0.988108688
717,TRUE,FALSE,TRUE,0.945451731,0.954347458,0.974451269
718,TRUE,FALSE,FALSE,0.945451731,0.976979232,0.983606977
719,TRUE,FALSE,FALSE,0.945451731,0.964340915,0.992379807
720,FALSE,FALSE,TRUE,0.945451731,0.910614006,0.99526936
721,FALSE,FALSE,FALSE,0.945451731,0.793870832,0.94056175
722,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
723,FALSE,FALSE,TRUE,0.945451731,0.98889901,0.999350904
724,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
725,FALSE,FALSE,TRUE,0.945451731,0.904916649,0.98826474
726,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
727,FALSE,FALSE,FALSE,0.945451731,0.730503744,0.939331488
728,FALSE,FALSE,TRUE,0.945451731,0.896694798,0.985159247
729,FALSE,FALSE,TRUE,0.945451731,0.953463248,1.003556605
730,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
731,FALSE,FALSE,TRUE,0.945451731,1.063606894,0.990611965
732,TRUE,FALSE,FALSE,0.945451731,0.911614392,1.00721341
733,FALSE,FALSE,TRUE,0.945451731,0.979060812,0.997960047
734,TRUE,FALSE,TRUE,0.945451731,1.054428875,0.992064489
735,FALSE,FALSE,TRUE,0.945451731,1.055286969,0.979315542
736,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
737,FALSE,FALSE,TRUE,0.945451731,0.882038599,0.985989599
738,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
739,TRUE,FALSE,FALSE,0.945451731,0.91147226,0.982822158
740,FALSE,FALSE,TRUE,0.945451731,1.09882716,0.989772904
741,TRUE,TRUE,FALSE,0.945451731,0.710622292,0.938631565
742,TRUE,TRUE,FALSE,0.945451731,1.030727516,0.999538758
743,FALSE,FALSE,TRUE,0.945451731,0.867467586,0.995991149
744,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
745,TRUE,FALSE,FALSE,0.945451731,0.838006214,1.000011605
746,FALSE,FALSE,TRUE,0.945451731,0.828970426,0.989871841
747,FALSE,FALSE,TRUE,0.945451731,0.928345797,0.98019869
748,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
749,TRUE,FALSE,TRUE,0.945451731,0.868295115,0.972448452
750,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
751,FALSE,FALSE,TRUE,0.945451731,1.052994045,0.984154431
752,FALSE,FALSE,TRUE,0.945451731,1.070597998,0.994594736
753,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
754,FALSE,FALSE,FALSE,0.945451731,0.899956841,0.982884312
755,FALSE,FALSE,TRUE,0.945451731,1.082110632,0.965685333
756,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
757,TRUE,TRUE,TRUE,0.945451731,1.090692332,1.000104653
758,FALSE,FALSE,TRUE,0.945451731,0.916740949,0.983019006
759,FALSE,FALSE,TRUE,0.945451731,0.804109423,0.970411948
760,FALSE,FALSE,FALSE,0.945451731,0.712977262,0.942378004
761,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
762,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
763,FALSE,FALSE,TRUE,0.945451731,0.927378909,0.982477202
764,FALSE,FALSE,TRUE,0.945451731,0.623446227,0.989608564
765,FALSE,FALSE,FALSE,0.945451731,0.719386812,0.942830031
766,FALSE,FALSE,TRUE,0.945451731,0.974411839,0.996628777
767,FALSE,FALSE,TRUE,0.945451731,0.852715382,0.990797594
768,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
769,FALSE,FALSE,TRUE,0.945451731,1.016344314,0.998652323
770,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
771,FALSE,FALSE,TRUE,0.945451731,0.955600404,0.997166408
772,TRUE,FALSE,TRUE,0.945451731,0.949430275,1.006032964
773,FALSE,FALSE,TRUE,0.945451731,0.91702349,0.983149031
774,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
775,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
776,FALSE,FALSE,TRUE,0.945451731,0.887876197,0.989930234
777,FALSE,FALSE,FALSE,0.945451731,0.727117902,0.943036002
778,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
779,FALSE,FALSE,TRUE,0.945451731,1.010338682,0.981888291
780,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
781,TRUE,FALSE,FALSE,0.945451731,0.980092195,0.989778387
782,FALSE,FALSE,FALSE,0.945451731,0.704327176,0.94417982
783,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
784,TRUE,TRUE,FALSE,0.945451731,0.982159157,1.002692102
785,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
786,FALSE,FALSE,TRUE,0.945451731,0.924210027,0.984443114
787,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
788,FALSE,FALSE,FALSE,0.945451731,0.918950619,0.960292576
789,FALSE,FALSE,TRUE,0.945451731,0.970995858,0.984547294
790,FALSE,FALSE,TRUE,0.945451731,1.048302416,0.99223754
791,FALSE,FALSE,TRUE,0.945451731,0.82788474,0.97173106
792,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
793,FALSE,FALSE,FALSE,0.945451731,1.073809863,0.9938337
794,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
795,FALSE,FALSE,FALSE,0.945451731,0.931034926,0.983324882
796,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
797,FALSE,FALSE,TRUE,0.945451731,0.929114549,0.98183742
798,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
799,FALSE,FALSE,TRUE,0.945451731,0.975424159,0.994915152
800,FALSE,FALSE,TRUE,0.945451731,0.825216077,0.982553261
801,FALSE,FALSE,TRUE,0.945451731,1.025146338,0.989321731
802,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
803,TRUE,TRUE,FALSE,0.945451731,1.005571686,1.008044837
804,TRUE,FALSE,FALSE,0.945451731,1.0958038,0.98650699
805,FALSE,FALSE,FALSE,0.945451731,1.003994278,1.003433385
806,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
807,TRUE,TRUE,FALSE,0.945451731,0.710622292,0.938631565
808,FALSE,FALSE,TRUE,0.945451731,1.002027781,0.996631458
809,TRUE,FALSE,TRUE,0.945451731,0.824014654,0.976852513
810,TRUE,TRUE,FALSE,0.945451731,1.005571686,1.008044837
811,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
812,TRUE,FALSE,FALSE,0.945451731,0.928036535,0.992638139
813,FALSE,FALSE,FALSE,0.945451731,1.046052024,0.995514842
814,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
815,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
816,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
817,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
818,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
